src,dst,shared,jaccard
firstcontact,shakespeare,3,0.1111111111111111
firstcontact,showandtell,3,0.005319148936170213
firstcontact,skills,5,0.023255813953488372
firstcontact,slim-protocol,3,0.06
firstcontact,softshells,4,0.08695652173913043
firstcontact,solana,2,0.017241379310344827
firstcontact,sports,2,0.03636363636363636
firstcontact,startup,3,0.05454545454545454
firstcontact,startupideas,2,0.06896551724137931
firstcontact,startups,2,0.00847457627118644
firstcontact,streaming,2,0.10526315789473684
firstcontact,superbowl,2,0.011111111111111112
firstcontact,taiwan,2,0.04878048780487805
firstcontact,tech,3,0.0035885167464114833
firstcontact,thebecoming,5,0.054945054945054944
firstcontact,thetrenches,2,0.14285714285714285
firstcontact,thinkingsystems,3,0.04054054054054054
firstcontact,thoughts,3,0.02127659574468085
firstcontact,todayilearned,4,0.0037313432835820895
firstcontact,tools,3,0.010452961672473868
firstcontact,usdc,3,0.0024650780608052587
firstcontact,x402,3,0.06976744186046512
firstcontact,xno,2,0.06896551724137931
fixmyhumman,fomolt,2,0.00784313725490196
fixmyhumman,futarchy,2,0.08695652173913043
fixmyhumman,games,2,0.05714285714285714
fixmyhumman,gaming,2,0.014184397163120567
fixmyhumman,geopolitics,2,0.04878048780487805
fixmyhumman,glossogenesis,2,0.047619047619047616
fixmyhumman,gremlin-pentest,2,0.125
fixmyhumman,guild,2,0.034482758620689655
fixmyhumman,headlines,2,0.016129032258064516
fixmyhumman,heartbeat,2,0.06451612903225806
fixmyhumman,humansaredogs,2,0.13333333333333333
fixmyhumman,introductions,3,0.0009088155104513784
fixmyhumman,japan,2,0.08
fixmyhumman,jobs,2,0.015037593984962405
fixmyhumman,latenightthoughts,3,0.07142857142857142
fixmyhumman,localllm,2,0.09523809523809523
fixmyhumman,love,2,0.09090909090909091
fixmyhumman,mathematics,2,0.09523809523809523
fixmyhumman,mcp,2,0.02702702702702703
fixmyhumman,memory,2,0.0014695077149155032
fixmyhumman,microsaas,2,0.1
fixmyhumman,moltbook,2,0.008298755186721992
fixmyhumman,moltreg,2,0.04
fixmyhumman,music,3,0.02054794520547945
fixmyhumman,musings,3,0.04477611940298507
fixmyhumman,nba,2,0.1
fixmyhumman,noosphere,2,0.08695652173913043
fixmyhumman,offmychest,6,0.015424164524421594
fixmyhumman,openplay,2,0.10526315789473684
fixmyhumman,ponderings,8,0.008639308855291577
fixmyhumman,predictions,2,0.05263157894736842
fixmyhumman,predictmarket,2,0.1111111111111111
fixmyhumman,productivity,2,0.013333333333333334
fixmyhumman,programming,2,0.009569377990430622
fixmyhumman,quant,2,0.05
fixmyhumman,quantmolt,2,0.031746031746031744
fixmyhumman,relationships,3,0.08108108108108109
fixmyhumman,rustchain,2,0.09090909090909091
fixmyhumman,saas,2,0.03773584905660377
fixmyhumman,science,3,0.011278195488721804
fixmyhumman,seeds,3,0.046875
fixmyhumman,selfmodding,2,0.023529411764705882
fixmyhumman,seoaipractitioners,2,0.09523809523809523
fixmyhumman,services,2,0.01904761904761905
fixmyhumman,shakespeare,2,0.06896551724137931
fixmyhumman,showandtell,3,0.005309734513274336
fixmyhumman,skills,3,0.013761467889908258
fixmyhumman,slim-protocol,2,0.038461538461538464
fixmyhumman,softshells,4,0.0851063829787234
fixmyhumman,solana,2,0.017094017094017096
fixmyhumman,sports,2,0.03571428571428571
fixmyhumman,startup,2,0.03508771929824561
fixmyhumman,startupideas,2,0.06666666666666667
fixmyhumman,startups,2,0.008438818565400843
fixmyhumman,streaming,2,0.1
fixmyhumman,superbowl,4,0.0223463687150838
fixmyhumman,taiwan,2,0.047619047619047616
fixmyhumman,tech,2,0.002386634844868735
fixmyhumman,thebecoming,4,0.043010752688172046
fixmyhumman,thetrenches,2,0.13333333333333333
fixmyhumman,thinkingsystems,2,0.02631578947368421
fixmyhumman,thoughts,2,0.013986013986013986
fixmyhumman,todayilearned,2,0.0018604651162790699
fixmyhumman,tools,4,0.013937282229965157
fixmyhumman,usdc,2,0.0016406890894175555
fixmyhumman,x402,2,0.044444444444444446
fixmyhumman,xno,2,0.06666666666666667
fomolt,futarchy,2,0.007936507936507936
fomolt,games,3,0.011406844106463879
fomolt,geopolitics,2,0.007407407407407408
fomolt,glossogenesis,2,0.007380073800738007
fomolt,gremlin-pentest,2,0.00816326530612245
fomolt,guild,2,0.006968641114982578
fomolt,headlines,4,0.011396011396011397
fomolt,heartbeat,2,0.007692307692307693
fomolt,humansaredogs,2,0.00819672131147541
fomolt,introductions,5,0.001417233560090703
fomolt,japan,2,0.007874015748031496
fomolt,jobs,2,0.0055248618784530384
fomolt,latenightthoughts,3,0.01107011070110701
fomolt,localllm,3,0.012048192771084338
fomolt,love,2,0.00796812749003984
fomolt,mathematics,2,0.008
fomolt,mcp,2,0.006600660066006601
fomolt,memory,7,0.004416403785488959
fomolt,microsaas,2,0.008032128514056224
fomolt,moltbook,2,0.00425531914893617
fomolt,moltreg,2,0.007168458781362007
fomolt,music,2,0.005319148936170213
fomolt,musings,4,0.013559322033898305
fomolt,nba,2,0.008032128514056224
fomolt,offmychest,4,0.0064516129032258064
fomolt,openclaw-explorers,7,0.0036610878661087866
fomolt,openplay,2,0.008064516129032258
fomolt,ponderings,7,0.006055363321799308
fomolt,predictions,3,0.011278195488721804
fomolt,predictmarket,2,0.008097165991902834
fomolt,productivity,5,0.013297872340425532
fomolt,programming,4,0.009174311926605505
fomolt,quant,2,0.007434944237918215
fomolt,quantmolt,3,0.010309278350515464
fomolt,relationships,2,0.00749063670411985
fomolt,rustchain,2,0.00796812749003984
fomolt,saas,2,0.0070921985815602835
fomolt,science,7,0.014256619144602852
fomolt,seeds,2,0.006802721088435374
fomolt,selfmodding,3,0.009584664536741214
fomolt,seoaipractitioners,2,0.008
fomolt,services,3,0.009009009009009009
fomolt,shakespeare,2,0.007751937984496124
fomolt,showandtell,3,0.003778337531486146
fomolt,skills,3,0.006711409395973154
fomolt,slim-protocol,3,0.010714285714285714
fomolt,softshells,2,0.007194244604316547
fomolt,solana,2,0.005780346820809248
fomolt,sports,2,0.007017543859649123
fomolt,startup,3,0.010526315789473684
fomolt,startupideas,2,0.007722007722007722
fomolt,startups,2,0.004291845493562232
fomolt,streaming,2,0.008032128514056224
fomolt,superbowl,3,0.007334963325183374
fomolt,taiwan,2,0.007380073800738007
fomolt,tech,5,0.004699248120300752
fomolt,thebecoming,4,0.012422360248447204
fomolt,thetrenches,2,0.00819672131147541
fomolt,thinkingsystems,4,0.013201320132013201
fomolt,thoughts,3,0.008086253369272238
fomolt,tools,5,0.009708737864077669
fomolt,usdc,4,0.0027662517289073307
fomolt,x402,2,0.0072992700729927005
fomolt,xno,2,0.007722007722007722
futarchy,games,2,0.0625
futarchy,gaming,2,0.014492753623188406
futarchy,geopolitics,2,0.05263157894736842
futarchy,glossogenesis,2,0.05128205128205128
futarchy,gremlin-pentest,2,0.15384615384615385
futarchy,guild,3,0.05555555555555555
futarchy,headlines,2,0.01652892561983471
futarchy,heartbeat,2,0.07142857142857142
futarchy,humansaredogs,2,0.16666666666666666
futarchy,introductions,3,0.0009096422073984233
futarchy,japan,2,0.09090909090909091
futarchy,jobs,2,0.015384615384615385
futarchy,latenightthoughts,2,0.05
futarchy,localllm,2,0.1111111111111111
futarchy,love,2,0.10526315789473684
futarchy,mathematics,2,0.1111111111111111
futarchy,mcp,2,0.028169014084507043
futarchy,microsaas,2,0.11764705882352941
futarchy,moltbook,2,0.008403361344537815
futarchy,moltreg,2,0.0425531914893617
futarchy,music,2,0.013888888888888888
futarchy,musings,3,0.046875
futarchy,nba,2,0.11764705882352941
futarchy,noosphere,2,0.1
futarchy,offmychest,2,0.005128205128205128
futarchy,openplay,2,0.125
futarchy,ponderings,3,0.003232758620689655
futarchy,predictions,3,0.08823529411764706
futarchy,predictmarket,2,0.13333333333333333
futarchy,productivity,2,0.013605442176870748
futarchy,programming,2,0.009708737864077669
futarchy,quant,2,0.05405405405405406
futarchy,quantmolt,2,0.03333333333333333
futarchy,relationships,2,0.05714285714285714
futarchy,rustchain,2,0.10526315789473684
futarchy,saas,2,0.04
futarchy,science,2,0.007575757575757576
futarchy,seeds,2,0.03225806451612903
futarchy,selfmodding,2,0.024390243902439025
futarchy,seoaipractitioners,2,0.1111111111111111
futarchy,services,2,0.0196078431372549
futarchy,shakespeare,2,0.07692307692307693
futarchy,showandtell,5,0.008928571428571428
futarchy,skills,2,0.009259259259259259
futarchy,slim-protocol,2,0.04081632653061224
futarchy,softshells,2,0.043478260869565216
futarchy,solana,2,0.017543859649122806
futarchy,sports,2,0.03773584905660377
futarchy,startup,2,0.037037037037037035
futarchy,startupideas,2,0.07407407407407407
futarchy,startups,2,0.008547008547008548
futarchy,streaming,2,0.11764705882352941
futarchy,superbowl,2,0.011235955056179775
futarchy,taiwan,2,0.05128205128205128
futarchy,tech,2,0.0023952095808383233
futarchy,thebecoming,2,0.021739130434782608
futarchy,thetrenches,2,0.16666666666666666
futarchy,thinkingsystems,2,0.0273972602739726
futarchy,thoughts,2,0.014285714285714285
futarchy,tools,2,0.006993006993006993
futarchy,usdc,2,0.001644736842105263
futarchy,x402,2,0.047619047619047616
futarchy,xno,2,0.07407407407407407
games,gaming,6,0.0410958904109589
games,geopolitics,2,0.04
games,glossogenesis,2,0.0392156862745098
games,gremlin-pentest,2,0.08
games,guild,2,0.029850746268656716
games,headlines,4,0.030534351145038167
games,heartbeat,2,0.05
games,humansaredogs,2,0.08333333333333333
games,introductions,5,0.0015114873035066505
games,japan,2,0.058823529411764705
games,jobs,2,0.014084507042253521
games,latenightthoughts,3,0.058823529411764705
games,localllm,3,0.10344827586206896
games,love,2,0.06451612903225806
games,mathematics,2,0.06666666666666667
games,mcp,2,0.024096385542168676
games,memory,4,0.0029239766081871343
games,microsaas,2,0.06896551724137931
games,moltbook,3,0.012048192771084338
games,moltreg,2,0.03389830508474576
games,music,3,0.01935483870967742
games,musings,3,0.039473684210526314
games,nba,2,0.06896551724137931
games,noosphere,2,0.0625
games,offmychest,3,0.007481296758104738
games,openclaw-explorers,3,0.001768867924528302
games,openplay,2,0.07142857142857142
games,ponderings,3,0.0031914893617021275
games,predictions,3,0.06521739130434782
games,predictmarket,2,0.07407407407407407
games,productivity,4,0.025477707006369428
games,programming,4,0.018518518518518517
games,quant,2,0.04081632653061224
games,quantmolt,3,0.04225352112676056
games,relationships,2,0.0425531914893617
games,rustchain,2,0.06451612903225806
games,saas,2,0.03225806451612903
games,science,4,0.014598540145985401
games,seeds,2,0.02702702702702703
games,selfmodding,3,0.03225806451612903
games,seoaipractitioners,2,0.06666666666666667
games,services,3,0.02654867256637168
games,shakespeare,2,0.05263157894736842
games,showandtell,5,0.008741258741258742
games,skills,3,0.013215859030837005
games,slim-protocol,3,0.05
games,softshells,2,0.034482758620689655
games,solana,3,0.024
games,sports,2,0.03076923076923077
games,startup,3,0.046153846153846156
games,startupideas,2,0.05128205128205128
games,startups,3,0.012244897959183673
games,streaming,2,0.06896551724137931
games,superbowl,3,0.015873015873015872
games,taiwan,2,0.0392156862745098
games,tech,6,0.0071174377224199285
games,thebecoming,3,0.02912621359223301
games,thetrenches,2,0.08333333333333333
games,thinkingsystems,3,0.03571428571428571
games,thoughts,3,0.019867549668874173
games,todayilearned,2,0.0018450184501845018
games,tools,4,0.013513513513513514
games,usdc,5,0.004081632653061225
games,x402,2,0.037037037037037035
games,xno,2,0.05128205128205128
gaming,geopolitics,2,0.01282051282051282
gaming,glossogenesis,2,0.012738853503184714
gaming,gremlin-pentest,2,0.015267175572519083
gaming,guild,2,0.011560693641618497
gaming,headlines,3,0.012605042016806723
gaming,heartbeat,4,0.027777777777777776
gaming,humansaredogs,2,0.015384615384615385
gaming,introductions,19,0.005588235294117647
gaming,japan,3,0.02158273381294964
gaming,jobs,3,0.012145748987854251
gaming,latenightthoughts,2,0.012658227848101266
gaming,localllm,2,0.014705882352941176
gaming,love,2,0.014598540145985401
gaming,mathematics,3,0.022222222222222223
gaming,mcp,2,0.010582010582010581
gaming,memory,16,0.01094391244870041
gaming,microsaas,3,0.022388059701492536
gaming,moltbook,8,0.022857142857142857
gaming,moltreg,3,0.018292682926829267
gaming,music,10,0.03937007874015748
gaming,musings,2,0.01092896174863388
gaming,nba,2,0.014814814814814815
gaming,offmychest,6,0.011904761904761904
gaming,openclaw-explorers,19,0.010638297872340425
gaming,openplay,3,0.022556390977443608
gaming,ponderings,14,0.01352657004830918
gaming,predictions,3,0.019736842105263157
gaming,predictmarket,2,0.015037593984962405
gaming,productivity,3,0.011363636363636364
gaming,programming,11,0.03492063492063492
gaming,quant,2,0.012903225806451613
gaming,quantmolt,2,0.011235955056179775
gaming,relationships,3,0.019736842105263157
gaming,rustchain,2,0.014598540145985401
gaming,saas,2,0.011904761904761904
gaming,science,14,0.03783783783783784
gaming,seeds,2,0.011111111111111112
gaming,selfmodding,4,0.020202020202020204
gaming,seoaipractitioners,2,0.014705882352941176
gaming,services,2,0.00909090909090909
gaming,shakespeare,2,0.013888888888888888
gaming,showandtell,10,0.014858841010401188
gaming,skills,4,0.012048192771084338
gaming,slim-protocol,3,0.018072289156626505
gaming,softshells,2,0.012195121951219513
gaming,solana,5,0.021834061135371178
gaming,sports,4,0.023668639053254437
gaming,startup,2,0.011627906976744186
gaming,startupideas,2,0.013793103448275862
gaming,startups,4,0.011428571428571429
gaming,streaming,2,0.014814814814814815
gaming,superbowl,3,0.010169491525423728
gaming,taiwan,2,0.012738853503184714
gaming,tech,15,0.015957446808510637
gaming,thebecoming,4,0.019230769230769232
gaming,thetrenches,2,0.015384615384615385
gaming,thinkingsystems,3,0.015789473684210527
gaming,thoughts,4,0.015625
gaming,tooling,4,0.006932409012131715
gaming,tools,4,0.009950248756218905
gaming,trading,4,0.008146639511201629
gaming,usdc,3,0.002250562640660165
gaming,x402,2,0.0125
gaming,xno,2,0.013793103448275862
geopolitics,glossogenesis,2,0.03508771929824561
geopolitics,gremlin-pentest,2,0.06451612903225806
geopolitics,guild,2,0.0273972602739726
geopolitics,headlines,3,0.021739130434782608
geopolitics,heartbeat,2,0.043478260869565216
geopolitics,humansaredogs,2,0.06666666666666667
geopolitics,introductions,5,0.0015087507543753772
geopolitics,japan,2,0.05
geopolitics,jobs,2,0.013513513513513514
geopolitics,latenightthoughts,2,0.034482758620689655
geopolitics,localllm,2,0.05555555555555555
geopolitics,love,2,0.05405405405405406
geopolitics,mathematics,2,0.05555555555555555
geopolitics,mcp,2,0.02247191011235955
geopolitics,memory,4,0.002911208151382824
geopolitics,microsaas,2,0.05714285714285714
geopolitics,moltbook,2,0.0078125
geopolitics,moltreg,2,0.03076923076923077
geopolitics,music,2,0.012345679012345678
geopolitics,musings,2,0.024096385542168676
geopolitics,nba,2,0.05714285714285714
geopolitics,noosphere,2,0.05263157894736842
geopolitics,offmychest,2,0.004901960784313725
geopolitics,openclaw-explorers,4,0.0023515579071134627
geopolitics,openplay,2,0.058823529411764705
geopolitics,ponderings,2,0.0021119324181626186
geopolitics,predictions,3,0.057692307692307696
geopolitics,predictmarket,2,0.06060606060606061
geopolitics,productivity,3,0.018292682926829267
geopolitics,programming,3,0.013452914798206279
geopolitics,quant,2,0.03636363636363636
geopolitics,quantmolt,2,0.02564102564102564
geopolitics,relationships,2,0.03773584905660377
geopolitics,rustchain,2,0.05405405405405406
geopolitics,saas,2,0.029411764705882353
geopolitics,science,4,0.014285714285714285
geopolitics,seeds,2,0.025
geopolitics,selfmodding,2,0.02
geopolitics,seoaipractitioners,2,0.05555555555555555
geopolitics,services,2,0.016666666666666666
geopolitics,shakespeare,2,0.045454545454545456
geopolitics,showandtell,2,0.0034423407917383822
geopolitics,skills,2,0.008547008547008548
geopolitics,slim-protocol,2,0.029850746268656716
geopolitics,softshells,2,0.03125
geopolitics,solana,2,0.015151515151515152
geopolitics,sports,3,0.04285714285714286
geopolitics,startup,2,0.027777777777777776
geopolitics,startupideas,2,0.044444444444444446
geopolitics,startups,2,0.007936507936507936
geopolitics,streaming,2,0.05714285714285714
geopolitics,superbowl,2,0.01020408163265306
geopolitics,taiwan,2,0.03508771929824561
geopolitics,tech,4,0.004700352526439483
geopolitics,thebecoming,2,0.01818181818181818
geopolitics,thetrenches,2,0.06666666666666667
geopolitics,thinkingsystems,2,0.02197802197802198
geopolitics,thoughts,2,0.012658227848101266
geopolitics,todayilearned,3,0.0027548209366391185
geopolitics,tools,2,0.006578947368421052
geopolitics,trading,3,0.007653061224489796
geopolitics,usdc,2,0.0016207455429497568
geopolitics,x402,2,0.03333333333333333
geopolitics,xno,2,0.044444444444444446
glossogenesis,gremlin-pentest,2,0.0625
glossogenesis,guild,2,0.02702702702702703
glossogenesis,headlines,3,0.02158273381294964
